id,bus_stop,w_distance
50403963.0,GATES AV/STUYVESANT AV,168
50408339.0,MANHATTAN AV/NORMAN AV,217
50416793.0,DE KALB AV/NOSTRAND AV,256
50416941.0,FULTON ST/ROCKWELL PL,203
50654283.0,OCEAN AV/CATON AV,76
50654386.0,GRAHAM AV/ENGERT AV,142
50657075.0,FULTON ST/HUDSON AV,119
50657826.0,FRANCIS LEWIS BLVD/93 AV,202
50526392.0,ASTORIA BLVD SOUTH/77 ST,1258
50535149.0,DE KALB AV/NOSTRAND AV,186
50535731.0,MADISON AV/E 32 ST,224
50540716.0,MYRTLE AV/PARK LN SOUTH,184
50788937.0,MADISON AV/E 86 ST,61
50793014.0,HALSEY ST/BEDFORD AV,107
50793849.0,W 37 ST/NEPTUNE AV,823
50661588.0,BERGEN ST/BOND ST,247
50669306.0,11 AV/W 42 ST,178
50672817.0,GERRITSEN AV/GERRITSEN BEACH,10822
50673172.0,ALLEN ST/CANAL ST,250
50675195.0,9 AV/W 40 ST,107
50679257.0,BROADWAY/W 114 ST,71
50681515.0,VAN BRUNT ST/KING ST,134
50795444.0,10 AV/W 53 ST,102
50545664.0,REMSEN AV/AVENUE K,211
50546202.0,VANDERBILT AV/SAINT MARKS AV,97
50547429.0,1 AV/E 86 ST,74
50549001.0,BROADWAY/PARK ST,60
50550783.0,DE KALB AV/IRVING AV,139
50551102.0,MYRTLE AV/KNICKERBOCKER AV,261
50795818.0,NEW YORK AV/CHURCH AV,104
50797765.0,ALLERTON AV/PEARSALL AV,338
50802956.0,MALCOLM X BLVD/W 132 ST,56
50806836.0,FLATBUSH AV/CLARENDON RD,213
50807495.0,CENTRAL PARK WEST/W 84 ST,65
50684236.0,ROGERS AV/LINCOLN RD,103
50685019.0,UTICA AV/WINTHROP ST,233
50685274.0,CLARKSON AV/KINGS COUNTY HOSPITAL,64
50687637.0,WYCKOFF AV/DE KALB AV,65
50692596.0,MADISON AV/E 30 ST,205
50697485.0,BEDFORD AV/N 5 ST,42
50698344.0,2 AV/E 75 ST,73
50698997.0,RALPH AV/PUTNAM AV,15
50552044.0,WYCKOFF AV/GREENE AV,167
50552494.0,WYCKOFF AV/GREENE AV,263
50552681.0,WYCKOFF AV/MENAHAN ST,238
50552859.0,WYCKOFF AV/GREENE AV,249
50554478.0,KINGS HWY/W 6 ST,532
50564872.0,3 AV/E 60 ST,139
50808284.0,8 AV/W 31 ST,86
50809342.0,BROADWAY/ROEBLING ST,321
50813895.0,FOREST AV/BLEECKER ST,192
50822826.0,CHURCH AV/LLOYD ST,139
50826322.0,ALLEN ST/DELANCEY ST,241
50831816.0,MAIN ST/72 AV,284
50699494.0,FARMERS BLVD/177 PL,765
50701850.0,E 9 ST/2 AV,50
50702408.0,8 AV/W 28 ST,208
50702550.0,8 AV/W 28 ST,208
50704666.0,RALPH AV/PUTNAM AV,91
50706815.0,8 AV/W 46 ST,34
50706878.0,CORONA AV/JUNCTION BLVD,306
50707891.0,THROOP AV/GATES AV,146
50568691.0,CLASSON AV/MYRTLE AV,58
50574468.0,KINGSLAND AV/MASPETH AV,16
50575615.0,120 AV/196 ST,235
50583386.0,CHURCH AV/E 96 ST,312
50586925.0,83 ST/ROOSEVELT AV,918
50588332.0,RALPH AV/EASTERN PKWY,51
50593578.0,W 34 ST/DYER AV,122
50593873.0,W 34 ST/DYER AV,138
50594529.0,VAN WYCK SOUTH SERVICE RD/BUILDING 90,16845
50595710.0,21 ST/30 AV,583
50596016.0,SAINT ANN'S AV/SAINT MARY'S ST,344
50831853.0,GREENPOINT AV/47 ST,636
50833394.0,FLATBUSH AV/BEVERLY RD,403
50840675.0,LORRAINE ST/COLUMBIA ST,421
50844104.0,UTICA AV/FARRAGUT RD,300
50850599.0,10 AV/W 37 ST,102
50851753.0,104 ST/ROOSEVELT AV,389
50614701.0,FULTON ST/WASHINGTON AV,165
50619651.0,8 AV/W 28 ST,208
50622095.0,BOWERY/PRINCE ST,234
50623654.0,YORK AV/E 60 ST,724
50634288.0,W 42 ST/10 AV,175
51001407.0,SPRINGFIELD BLVD/SPRINGFIELD LN,494
50709185.0,FOSTER AV/E 29 ST,216
50710947.0,FLUSHING AV/THROOP AV,125
50720125.0,MERRICK BLVD/231 ST,272
50724280.0,BROADWAY/W 100 ST,73
50728845.0,W 145 ST/CONVENT AV,67
50729758.0,E 80 ST/PAERDEGAT 7 ST,140
50731544.0,3 AV/E 14 ST,90
50853546.0,ATLANTIC AV/LEFFERTS BLVD,130
50854532.0,9 AV/W 46 ST,213
50862774.0,NOSTRAND AV/FLATBUSH AV,121
50866798.0,BEDFORD AV/N 5 ST,84
50740601.0,YORK AV/E 74 ST,50
50743177.0,MONTROSE AV/LORIMER ST,113
50744270.0,THROOP AV/GATES AV,148
50744441.0,2 AV/E 75 ST,154
50745200.0,GERRITSEN AV/GERRITSEN BEACH,10749
50749649.0,ADAM C POWELL BLVD/W 140 ST,184
51001908.0,BROADWAY/GROVE ST,444
51001957.0,48 AV/GREENPOINT AV,7
51003836.0,E 125 ST/MADISON AV,275
51008529.0,BROADWAY/W 88 ST,94
51008582.0,2 AV/E 46 ST,146
51013625.0,LEXINGTON AV/E 34 ST,49
50871220.0,NOSTRAND AV/LAFAYETTE AV,207
50873910.0,BOWERY/PRINCE ST,100
50874018.0,7 AV/W 54 ST,48
50755431.0,W 23 ST/10 AV,126
50755857.0,1 AV/E 97 ST,72
50762178.0,2 AV/E 61 ST,184
50764841.0,8 AV/44 ST,411
50769055.0,8 AV/W 52 ST,158
50874085.0,PROSPECT PARK SOUTHWEST/10 AV,266
51014536.0,CENTRAL PARK WEST/W 104 ST,141
51019131.0,8 AV/W 28 ST,208
51023350.0,AVENUE D/E 5 ST,86
51023989.0,FREDERICK DOUGLASS BLVD/W 123 ST,191
51023991.0,ADAM C POWELL BLVD/W 122 ST,136
51024266.0,SOUNDVIEW AV/GILDERSLEEVE AV,300
51025107.0,SAINT JOHNS PL/ALBANY AV,210
50875290.0,LAUREL HILL BLVD/48 ST,124
50875520.0,UTICA AV/FARRAGUT RD,251
50877802.0,CENTRAL PARK WEST/W 104 ST,50
50879115.0,ADAM C POWELL BLVD/W 112 ST,115
50769070.0,7 AV/W 55 ST,86
50775933.0,MYRTLE AV/WALWORTH ST,124
50778696.0,10 AV/W 49 ST,134
50782009.0,1 AV/56 ST,158
51227641.0,YORK AV/E 84 ST,58
51228351.0,MADISON AV/E 40 ST,30
50888320.0,GOLD ST/TILLARY ST,224
50890282.0,PROSPECT PARK SOUTHWEST/10 AV,428
51035025.0,SAINT JOHNS PL/KINGSTON AV,192
51037782.0,PUTNAM AV/BEDFORD AV,40
51040846.0,LORIMER ST/TEN EYCK ST,143
51042544.0,BAY PKWY/CROPSEY AV,42
51045369.0,9 AV/W 44 ST,65
51058734.0,8 AV/W 52 ST,126
51059180.0,5 AV/W 31 ST,90
50892818.0,SEAVIEW AV/E 102 ST,242
50897694.0,HALSEY ST/MARCY AV,206
50898831.0,E 9 ST/1 AV,247
50899124.0,E 14 ST/AVENUE A,52
51230660.0,9 AV/W 40 ST,236
51232872.0,ASTORIA BLVD/STEINWAY ST,459
51233737.0,BOWERY/KENMARE ST,6
51235989.0,lincoln tnl app/lincoln tnl app,144
51241506.0,E 50 ST/3 AV,112
51243376.0,NEW YORK AV/MIDWOOD ST,118
51246356.0,GATES AV/STUYVESANT AV,207
51248654.0,CATON AV/SAINT PAULS PL,193
50900377.0,THOMAS S BOYLAND ST/MACDONOUGH ST,149
51059798.0,E 79 ST/2 AV,210
51061698.0,MALCOLM X BLVD/HALSEY ST,50
51064101.0,UTICA AV/TILDEN AV,197
51064493.0,GRAHAM AV/MEEKER AV,151
51068516.0,FLATBUSH AV/HAWTHORNE ST,166
50912283.0,6 AV/W 3 ST,163
50913395.0,7 AV/W 54 ST,56
50918485.0,BROADWAY/W 234 ST,209
50921324.0,S 4 ST/RODNEY ST,37
50925457.0,E 96 ST/3 AV,67
51081964.0,WEST HOUSTON ST/SULLIVAN ST,132
51083869.0,WHITE PLAINS RD/E 225 ST,3
51101034.0,FULTON ST/HUDSON AV,73
51109929.0,AVENUE H/E 52 ST,147
51119388.0,ASTORIA BLVD/STEINWAY ST,1838
51121141.0,E 23 ST/1 AV,151
51251317.0,WOODPOINT RD/CONSELYEA ST,164
51257815.0,HALSEY ST/MARCY AV,115
51260918.0,E 80 ST/EAST END AV,142
51262232.0,MANHATTAN AV/FREEMAN ST,90
51262978.0,BOWERY/HESTER ST,29
51263392.0,BEACH ST/VAN DUZER ST,363
51265152.0,ROCKAWAY PKWY/CLARKSON AV,50
51265207.0,PUTNAM AV/CLASSON AV,175
50925570.0,BOWERY/EAST HOUSTON ST,176
50942618.0,FRANKLIN AV/BERGEN ST,204
51265906.0,W 66 ST/AMSTERDAM AV,202
51267133.0,ASTORIA BLVD SOUTH/STEINWAY ST,461
50943154.0,61 ST/59 AV,58
51143643.0,ESSEX ST/CANAL ST,88
51143675.0,AVENUE D/E 42 ST,220
51145379.0,KINGSLAND AV/WITHERS ST,166
51149917.0,W 133 ST/AMSTERDAM AV,74
51150521.0,GRAND CONCOURSE/E 169 ST,146
50953084.0,BOWERY/PRINCE ST,100
50957892.0,2 AV/E 111 ST,75
50958541.0,2 AV/E 20 ST,57
50961550.0,MONTROSE AV/GRAHAM AV,109
50971404.0,COOPER ST/CENTRAL AV,174
50975371.0,MERRICK BLVD/116 AV,360
51165082.0,KENT AV/S 6 ST,101
51166991.0,E 79 ST/2 AV,210
51169564.0,BEDFORD AV/S 4 ST,70
51174632.0,WATCHOGUE RD/NEAL DOW AV,39
51175460.0,1 AV/E 77 ST,89
51175938.0,JEWETT AV/HOLBERNT CT,426
51176539.0,GREENWICH ST/HORATIO ST,99
51279306.0,S 4 ST/HEWES ST,123
51279896.0,80 ST/68 RD,109
51281056.0,LEXINGTON AV/E 34 ST,160
51283129.0,TOMPKINS AV/DEKALB AV,192
51286547.0,FLATBUSH AV/NOSTRAND AV,23
51290734.0,48 AV/38 ST,87
50977430.0,BOWERY/PRINCE ST,58
50982593.0,W 23 ST/6 AV,286
50982601.0,3 AV/E 29 ST,110
50991222.0,MARCUS GARVEY BLVD/MADISON ST,137
50992996.0,GRAHAM AV/AINSLIE ST,99
51305818.0,WOODRUFF AV/OCEAN AV,108
51306036.0,CENTRAL PARK WEST/W 102 ST,94
51307052.0,ROCKAWAY AV/FULTON ST,141
51321125.0,HALSEY ST/CENTRAL AV,113
51321191.0,MYRTLE AV/EVERGREEN AV,138
51327110.0,9 AV/W 52 ST,94
50994682.0,CROTONA AV/E 183 ST,237
50998578.0,ROCKAWAY AV/CHAUNCEY ST,105
51000097.0,E 14 ST/AVENUE A,145
51195082.0,RALPH AV/FARRAGUT RD,175
51195659.0,BOWERY/GRAND ST,140
51196272.0,CENTRE ST/GRAND ST,396
51196476.0,GRAND ST/PITT ST,443
51197475.0,23 AV/82 ST,781
51198851.0,BERGEN ST/BOND ST,194
51205263.0,DITMARS BLVD/31 AV,345
51421349.0,KISSENA BLVD/BOOTH MEMORIAL AV,272
51345893.0,RICHMOND AV/BARON HIRSCH CEMETERY,93
51346279.0,MADISON AV/E 86 ST,61
51350836.0,1 AV/E 97 ST,69
51356492.0,5 AV/W 31 ST,108
51429497.0,46 AV/167 ST,264
51434147.0,AMSTERDAM AV/W 109 ST,147
51439915.0,FULTON ST/HUDSON AV,83
51441187.0,FARMERS BLVD/144 AV,378
51205592.0,GRAHAM AV/MEEKER AV,17
51211344.0,MCDONALD AV/TERRACE PL,288
51212669.0,7 AV/W 20 ST,89
51215712.0,5 AV/21 ST,69
51226268.0,44 DR/JACKSON AV,286
51444991.0,WASHINGTON AV/STERLING PL,410
51445783.0,7 AV/3 ST,289
51447515.0,1 AV/E 52 ST,63
51449212.0,NEW YORK AV/TILDEN AV,205
51357616.0,23 AV/87 ST,495
51358202.0,E 233 ST/CARPENTER AV,215
51361023.0,WYTHE AV/N 9 ST,87
51363890.0,CANAL ST/CANAL ST,23
51364003.0,RALPH AV/MADISON ST,75
51367149.0,10 AV/W 47 ST,86
51383927.0,MALCOLM X BLVD/GREENE AV,56
51386433.0,METROPOLITAN AV/LEFFERTS BLVD,390
51387550.0,METROPOLITAN AV/PARK LN SOUTH,189
51450548.0,HALSEY ST/RALPH AV,253
51623333.0,SAINT JOHNS PL/BROOKLYN AV,56
51636415.0,UNION TPKE/PARSONS BLVD,470
51637875.0,9 AV/W 46 ST,198
51639195.0,ROGERS AV/CARROLL ST,77
51639443.0,ALBANY AV/EAST NEW YORK AV,198
51639873.0,BROADWAY/W 68 ST,85
51640258.0,CHURCH AV/E 94 ST,18
51451368.0,MADISON AV/E 37 ST,179
51454723.0,4 AV/SENATOR ST,112
51455566.0,ADAM C POWELL BLVD/W 132 ST,95
51455941.0,FREDERICK DOUGLASS BLVD/W 133 ST,157
51455950.0,ADAM C POWELL BLVD/W 132 ST,58
51461593.0,WATER ST/WALL ST,202
51387723.0,GLENWOOD RD/E 39 ST,467
51389174.0,LINDEN BLVD/SUTPHIN BLVD,1076
51391054.0,MAIN ST/ELDER AV,270
51391555.0,BEDFORD AV/SNYDER AV,160
51402678.0,FRANKLIN ST/GREEN ST,44
51407096.0,BAY ST/CHESTNUT AV,208
51464250.0,LEFFERTS BLVD/AIRTRAIN STATION,3461
51465312.0,E 135 ST/MADISON AV,596
51466826.0,ROGERS AV/LINCOLN RD,87
51467306.0,3 AV/SENATOR ST,140
51653479.0,EAST NEW YORK AV/E 92 ST,80
51662471.0,9 AV/W 52 ST,176
51664307.0,2 AV/E 46 ST,75
51664813.0,NEW YORK AV/STERLING PL,107
51667245.0,NEW YORK AV/STERLING PL,122
51670402.0,NOSTRAND AV/GLENWOOD RD,65
51670813.0,9 AV/W 46 ST,198
51470664.0,LINDEN PL/31 RD,176
51471374.0,WESTCHESTER AV/SAINT ANN'S AV,120
51471445.0,LEXINGTON AV/E 92 ST,131
51411254.0,BOWERY/SPRING ST,143
51411625.0,101 ST/31 AV,381
51782007.0,CROSS BRONX EXPWY SERVICE RD/COMMONWEALTH AV,55
51783037.0,W 37 ST/NEPTUNE AV,766
51789106.0,HALSEY ST/TOMPKINS AV,208
51791648.0,BROADWAY/PARK AV,50
51791962.0,MARCUS GARVEY BLVD/BROADWAY,140
51482510.0,YORK AV/E 76 ST,80
51483825.0,2 AV/E 61 ST,133
51485535.0,MYRTLE AV/SUYDAM ST,373
51486881.0,HALSEY ST/PATCHEN AV,230
51487553.0,LORIMER ST/POWERS ST,113
51493315.0,LORIMER ST/STAGG ST,135
51670947.0,9 AV/W 46 ST,198
51680457.0,CHURCH AV/RUGBY RD,559
51682883.0,BELL BLVD/38 AV,462
51684534.0,BOWERY/PRINCE ST,68
51685104.0,OCEAN AV/AVENUE X,197
51685477.0,UTICA AV/WINTHROP ST,365
51691170.0,VAN WYCK SOUTH SERVICE RD/BUILDING 90,14902
51699905.0,2 AV/E 61 ST,70
51494382.0,BROADWAY/W 135 ST,26
51498194.0,AMSTERDAM AV/W 69 ST,127
51503294.0,E 79 ST/2 AV,169
51792172.0,BROADWAY/PARK ST,81
51793102.0,ATLANTIC AV/104 ST,776
51796945.0,GATES AV/STUYVESANT AV,247
51799070.0,9 AV/W 35 ST,96
51804543.0,ROCKAWAY PKWY/AVENUE M,519
51804585.0,VICTORY BLVD/CANNON AV,715
51818793.0,NEW YORK AV/PACIFIC ST,102
51825274.0,9 AV/W 40 ST,84
51826933.0,CENTRAL PARK WEST/W 104 ST,104
51702923.0,WYTHE AV/N 6 ST,77
51704149.0,CENTRAL PARK WEST/W 104 ST,141
51709109.0,HALSEY ST/WYCKOFF AV,65
51507287.0,2 AV/E 6 ST,53
51509581.0,9 AV/W 25 ST,234
51517634.0,NOSTRAND AV/PUTNAM AV,67
51519926.0,CROTONA AV/E 183 ST,227
51714960.0,47 AV/196 ST,152
51715178.0,47 AV/196 ST,152
51715205.0,47 AV/196 ST,361
51720274.0,YORK AV/E 87 ST,104
51721119.0,2 AV/E 61 ST,70
51721133.0,YORK AV/E 87 ST,104
51519947.0,UTICA AV/FARRAGUT RD,377
51826952.0,2 AV/E 20 ST,119
51827299.0,94 ST/23 AV,297
51828187.0,CORONA AV/NATIONAL ST,42
51836707.0,COLUMBUS AV/W 102 ST,165
51839530.0,AILEEN RYAN OVAL/UNIONPORT RD,143
51840664.0,COLUMBUS AV/W 102 ST,161
51862472.0,BROADWAY/W 57 ST,98
51863390.0,KISSENA BLVD/45 AV,372
51522141.0,COLUMBUS AV/W 106 ST,157
51534246.0,LEWIS AV/GREENE AV,159
51534404.0,103 ST/ROOSEVELT AV,135
51538601.0,MYRTLE AV/CARLTON AV,65
51539646.0,3 AV/E 53 ST,149
51542838.0,21 ST/BROADWAY,1756
51866726.0,W 49 ST/10 AV,83
51868126.0,BROADWAY/JEFFERSON ST,259
51868685.0,63 DR/AUSTIN ST,753
51868745.0,63 DR/AUSTIN ST,706
51868809.0,63 DR/AUSTIN ST,638
51870855.0,W 49 ST/9 AV,141
51724883.0,8 AV/W 46 ST,199
51725222.0,DELANCEY ST/COLUMBIA ST,279
51726180.0,W 116 ST/MALCOLM X BLVD,255
51726376.0,21 ST/38 AV,465
51727396.0,GATES AV/STUYVESANT AV,34
51560696.0,2 AV/E 78 ST,32
51561670.0,9 AV/W 55 ST,142
51565221.0,140 AV/SOUTHGATE ST,174
51888947.0,63 DR/QUEENS BLVD,704
51888990.0,63 DR/QUEENS BLVD,847
51889016.0,63 DR/AUSTIN ST,753
51570734.0,W 23 ST/9 AV,76
51734038.0,21 ST/38 AV,238
51735848.0,RALPH AV/GATES AV,14
51740604.0,E 96 ST/3 AV,67
51740739.0,3 AV/E 60 ST,229
51742352.0,GREENPOINT AV/47 ST,888
51744329.0,GLENWOOD RD/E 100 ST,70
51745454.0,BROADWAY/BEDFORD AV,188
51575637.0,COLUMBUS AV/W 102 ST,175
51580102.0,LORIMER ST/GRAND ST,57
51582710.0,E 79 ST/2 AV,169
51889577.0,63 DR/AUSTIN ST,716
51889674.0,63 DR/AUSTIN ST,1251
51905886.0,WATER ST/WALL ST,118
51585959.0,BRABANT ST/UNION AV,297
51592852.0,W 50 ST/8 AV,44
51753768.0,W 49 ST/7 AV,42
51755775.0,HALSEY ST/STUYVESANT AV,225
51762694.0,WILSON AV/CORNELIA ST,84
51764436.0,E 10 ST/AVENUE A,115
51764485.0,BROADWAY/SCHAEFFER ST,77
51765447.0,RALPH AV/HANCOCK ST,98
51603968.0,JAMAICA AV/98 ST,159
51608080.0,TROY AV/DEAN ST,73
51608497.0,ARLINGTON PL/NORTHFIELD AV,240
51610857.0,2 AV/E 61 ST,70
51768775.0,E 222 ST/BARNES AV,272
51772649.0,W 31 ST/6 AV,95
51774310.0,CONEY ISLAND AV/AVENUE T,164
51613018.0,2 AV/E 61 ST,187
51614134.0,REMSEN AV/AVENUE D,393
51907134.0,ALLEN ST/DELANCEY ST,29
51907246.0,ALLEN ST/DELANCEY ST,113
51907281.0,ESSEX ST/DELANCEY ST,138
51907377.0,ALLEN ST/DELANCEY ST,113
51913352.0,RANDALL AV/ROSEDALE AV,422
51915213.0,POSTAL FACILITY RD/BROOKLYN MAIL FACILITY,941
51917088.0,THOMAS S BOYLAND ST/MACDONOUGH ST,127
51917224.0,MADISON AV/E 32 ST,198
51615709.0,W 43 ST/8 AV,196
51619252.0,GERRITSEN AV/GERRITSEN BEACH,10995
51619634.0,EAST HOUSTON ST/BOWERY,240
51619751.0,FRANCIS LEWIS BLVD/MCLAUGHLIN AV,428
51620955.0,ATLANTIC AV/CLEVELAND ST,272
51621362.0,ATLANTIC AV/LINWOOD ST,249
51621583.0,3 AV/E 17 ST,122
51777608.0,CATON AV/OCEAN PKWY,111
51781289.0,2 AV/E 94 ST,111
51961227.0,BROADWAY/W 57 ST,107
51977461.0,OCEAN AV/CATON AV,15
51978202.0,PENNSYLVANIA AV/LINDEN BLVD,127
51621590.0,JAMAICA AV/WARWICK ST,356
51621735.0,JAMAICA AV/CLEVELAND ST,583
51621907.0,CRESCENT ST/RIDGEWOOD AV,285
51622613.0,10 AV/W 55 ST,121
51920836.0,BEDFORD AV/CLARENDON RD,262
51927775.0,41 AV/147 ST,189
51927795.0,BROADWAY/WYTHE AV,70
51929057.0,BROADWAY/W 99 ST,150
51933590.0,5 AV/GARFIELD PL,95
51934249.0,W 34 ST/DYER AV,34
51939606.0,CRESCENT ST/ETNA ST,126
51940555.0,CENTRAL PARK WEST/W 84 ST,88
51622736.0,BOWERY/GRAND ST,136
52169355.0,CORONA AV/51 AV,51
52169754.0,BROADWAY/DUANE ST,109
51980527.0,GERRITSEN AV/CHANNEL AV,528
51980770.0,FLUSHING AV/KNICKERBOCKER AV,89
51980852.0,VAN WYCK SOUTH SERVICE RD/BUILDING 90,15218
51985589.0,1 AV/E 120 ST,183
51986202.0,STANHOPE ST/ONDERDONK AV,113
51987241.0,7 AV/W 15 ST,97
51987334.0,AVENUE U/FLATBUSH AV,12
52169805.0,7 AV/W 17 ST,206
51945222.0,ALLEN ST/DELANCEY ST,252
51945257.0,VAN WYCK SOUTH SERVICE RD/BUILDING 90,14955
51948208.0,ASTORIA BLVD SOUTH/77 ST,465
51950079.0,1 AV/E 91 ST,82
51955482.0,W 135 ST/MALCOLM X BLVD,73
51956352.0,YORK AV/E 69 ST,6078
52169886.0,CHAMBERS ST/WEST BROADWAY,75
52170063.0,7 AV/W 17 ST,146
52170623.0,7 AV/W 17 ST,78
52172527.0,ALLEN ST/DELANCEY ST,113
52172540.0,ALLEN ST/DELANCEY ST,113
52172548.0,ALLEN ST/DELANCEY ST,113
51957818.0,28 ST/QUEENS PLAZA SOUTH,666
51960731.0,SPRINGFIELD BLVD/107 AV,328
52354591.0,ASTORIA BLVD SOUTH/77 ST,185
52360862.0,149 AV/241 ST,7449
52365494.0,2 AV/E 103 ST,120
52365660.0,OCEAN AV/AVENUE H,239
52366169.0,PROSPECT PARK SOUTHWEST/TERRACE PL,394
52001672.0,ALLEN ST/DELANCEY ST,252
52002141.0,W 34 ST/BROADWAY,187
52009700.0,ALLEN ST/DELANCEY ST,113
52011240.0,ASTORIA BLVD NORTH/77 ST,486
52013393.0,BEDELL ST/BAISLEY BLVD,1176
52019272.0,E 10 ST/AVENUE B,56
52021432.0,7 AV/W 17 ST,132
52025707.0,W 49 ST/10 AV,73
52184522.0,W 50 ST/8 AV,44
52188420.0,7 AV/W 55 ST,190
52367339.0,JFK AIRPORT/TERMINAL 8,5873
52367668.0,LINCOLN AV/BRUCKNER BLVD,299
52368136.0,149 AV/241 ST,7384
52368832.0,JFK AIRPORT/TERMINAL 8,5899
52368962.0,JEROME AV/W 183 ST,251
52369054.0,149 AV/241 ST,7202
52372037.0,WATER ST/JOHN ST,122
52372247.0,W 116 ST/FREDERICK DOUGLASS BLVD,203
52190454.0,THOMAS S BOYLAND ST/ATLANTIC AV,18
52191839.0,39 ST/7 AV,101
52194261.0,28 ST/QUEENS PLAZA SOUTH,460
52026028.0,ATLANTIC AV/HENRY ST,203
52031750.0,8 AV/W 17 ST,129
52039176.0,8 AV/W 28 ST,2
52041617.0,7 AV/W 28 ST,127
52059533.0,EAST NEW YORK AV/E 94 ST,15
52060325.0,10 AV/W 207 ST,189
52062263.0,6 AV/W 31 ST,42
52209121.0,UNION TPKE/MAIN ST,158
52211971.0,ALLEN ST/STANTON ST,120
52219116.0,METROPOLITAN AV/125 ST,771
52219943.0,RIVERSIDE DR/W 137 ST,31
52062993.0,6 AV/W 29 ST,111
52075215.0,MADISON AV/E 118 ST,183
52075647.0,EAST TREMONT AV/SCHLEY AV,236
52076178.0,KINGSLAND AV/LOMBARDY ST,372
52084225.0,2 AV/E 39 ST,70
52085221.0,W 34 ST/DYER AV,32
52380858.0,JFK AIRPORT/TERMINAL 8,6161
52381790.0,ASTORIA BLVD SOUTH/STEINWAY ST,824
52382837.0,METROPOLITAN AV/UNION AV,180
52384047.0,NASSAU AV/MANHATTAN AV,101
52388002.0,3 AV/E 93 ST,74
52389360.0,FRESH POND RD/LINDEN ST,345
52221919.0,RIVERSIDE DR/W 137 ST,50
52223600.0,MALCOLM X BLVD/HALSEY ST,178
52226410.0,W 50 ST/11 AV,74
52229417.0,W 50 ST/8 AV,44
52231166.0,W 50 ST/8 AV,44
52231615.0,COLUMBUS AV/W 78 ST,70
52233258.0,LEXINGTON AV/E 37 ST,162
52399609.0,LEWIS AV/GATES AV,134
52399899.0,TOMPKINS AV/GATES AV,73
52404588.0,20 AV/127 ST,327
52405277.0,ATLANTIC AV/ELTON ST,389
52407383.0,BERGEN ST/FLATBUSH AV,33
52235688.0,AVENUE C/E 10 ST,70
52240531.0,ALLEN ST/GRAND ST,105
52089998.0,WILSON AV/WOODBINE ST,212
52095695.0,E 72 ST/2 AV,139
52101440.0,BROADWAY/W 161 ST,61
52102524.0,W 14 ST/7 AV,171
52105294.0,BEDFORD PARK BLVD/MARION AV,125
52105349.0,MERRICK BLVD/116 AV,1053
52107496.0,LEXINGTON AV/E 31 ST,61
52109956.0,CRESCENT ST/RIDGEWOOD AV,116
52110070.0,243 ST/WELLER AV,142
52246989.0,MALCOLM X BLVD/W 137 ST,157
52251326.0,2 AV/E 28 ST,104
52408941.0,FLATLANDS AV/E 57 ST,7
52411201.0,2 AV/E 78 ST,112
52417096.0,2 AV/E 25 ST,86
52417197.0,NOSTRAND AV/LINDEN BLVD,71
52418045.0,MADISON ST/ONDERDONK AV,48
52419044.0,63 DR/WOODHAVEN BLVD,813
52421812.0,BEDFORD AV/STERLING PL,71
52253807.0,6 AV/W 3 ST,220
52258307.0,AMSTERDAM AV/W 143 ST,122
52110071.0,GRAND ST/UNION AV,126
52114771.0,GATES AV/STUYVESANT AV,74
52125718.0,BEDFORD AV/HANCOCK ST,58
52126679.0,KINGS HWY/CLARENDON RD,118
52128548.0,HORACE HARDING EXPWY/188 ST,711
52128553.0,FULTON ST/MACDOUGAL ST,72
52128775.0,5 AV/18 ST,64
52131795.0,MALCOLM X BLVD/W 127 ST,83
52132742.0,BAY RIDGE AV/6 AV,160
52262568.0,4 AV/E 10 ST,87
52267290.0,39 ST/9 AV,431
52267684.0,GATES AV/STUYVESANT AV,229
52426248.0,NOSTRAND AV/TILDEN AV,105
52427297.0,FLATLANDS AV/E 105 ST,652
52427990.0,PROSPECT AV/KELLY ST,165
52435248.0,5 AV/W 37 ST,48
52440958.0,KOSSUTH PL/BUSHWICK AV,27
52441335.0,OCEAN AV/231 OCEAN AV,13
52443892.0,21 ST/30 AV,490
52444758.0,BROADWAY/W 100 ST,50
52451077.0,WHITE PLAINS RD/MACE AV,85
52271041.0,LAFAYETTE AV/STUYVESANT AV,163
52280572.0,FARMERS BLVD/143 RD,159
52281259.0,BROADWAY/DE KALB AV,268
52283472.0,ADAM C POWELL BLVD/W 122 ST,66
52283675.0,2 AV/E 54 ST,100
52142843.0,FOSTER AV/OCEAN AV,156
52143943.0,AMSTERDAM AV/W 75 ST,126
52145241.0,SAINT JOHNS PL/NEW YORK AV,55
52149565.0,BOWERY/PRINCE ST,50
52153731.0,7 AV/W 15 ST,115
52154854.0,SAINT MARKS PL/HAMILTON AV,66
52286333.0,WYCKOFF AV/BLEECKER ST,89
52286422.0,LINDEN BLVD/79 ST,834
52288075.0,LEWIS AV/MADISON ST,231
52451281.0,JAMAICA AV/ELTON ST,218
52455685.0,ROGERS AV/MONTGOMERY ST,154
52459126.0,GREENPOINT AV/44 ST,1819
52466688.0,DECATUR ST/CYPRESS AV,651
52471756.0,TOMPKINS AV/FINGERBOARD RD,100
52472350.0,VICTORY BLVD/LITTLE CLOVE RD,212
52476530.0,W 37 ST/CANAL AV,865
52481960.0,E 86 ST/3 AV,101
