숙소id,공항,자동차거리(m)
53544686,LGA,25633
53544739,LGA,13722
53545175,LGA,18706
53545394,LGA,17816
53555701,LGA,14579
53560560,LGA,11884
53560986,EWR,32184
53356951,LGA,10456
53357250,LGA,11164
53358037,JFK,17612
53608551,LGA,13140
53489130,LGA,5329
53489560,LGA,14860
53491341,LGA,11648
53491480,LGA,14179
53494300,LGA,11895
53494944,LGA,18270
53728290,LGA,12876
53562029,LGA,7418
53569871,LGA,5329
53572597,LGA,5499
53573536,LGA,19130
53615384,LGA,12670
53623779,LGA,12551
53626202,LGA,11173
53628816,LGA,20562
53574404,LGA,4710
53574876,LGA,5072
53584914,LGA,4400
53587623,LGA,22127
53588172,LGA,14247
53588627,LGA,14414
53739963,LGA,18692
53740410,LGA,4992
53741142,LGA,11831
53741603,LGA,22535
53742866,LGA,10974
53630203,LGA,33324
53630220,LGA,15540
53630655,LGA,15974
53743242,LGA,15065
53746978,LGA,14203
53751903,LGA,14893
53753273,LGA,11320
53754167,JFK,18520
53755563,LGA,10793
53756457,LGA,13862
53633058,LGA,1574
53633109,LGA,13151
53633241,LGA,12997
53590037,LGA,14173
53590193,LGA,13907
53590832,LGA,14270
53593168,LGA,15039
53593362,LGA,14382
53594181,LGA,12657
53594675,LGA,16276
53594793,LGA,18277
53634502,JFK,6538
53636623,LGA,22167
53644375,LGA,13892
53646749,LGA,19484
53596672,LGA,13123
53601751,LGA,5761
53602634,LGA,13562
53603216,LGA,13520
53603321,LGA,13464
53603421,LGA,13443
53603491,LGA,13434
53603574,LGA,13456
53603682,LGA,13348
53604779,LGA,13446
53604923,LGA,13410
53756834,LGA,19624
53759746,LGA,13965
53766143,LGA,15321
53770530,LGA,7302
53771167,LGA,2955
53772655,LGA,16223
53650203,LGA,14678
53653438,LGA,11302
53656900,LGA,13962
53658866,LGA,21043
53605076,LGA,13327
53605090,LGA,20606
53605625,LGA,13407
53606101,LGA,13173
53606452,LGA,13481
53606617,LGA,16153
53606895,LGA,12237
53607099,LGA,14016
53607569,LGA,13745
53661970,LGA,17072
53662451,LGA,14575
53666929,LGA,13534
53773701,LGA,6721
53773839,LGA,4394
53774579,LGA,20397
53781715,LGA,19621
53784778,JFK,10876
53784825,LGA,13364
53786119,LGA,11262
53786333,LGA,10865
53786471,LGA,24423
53793402,LGA,13665
53675152,JFK,22241
53676368,EWR,36236
53607959,LGA,13998
53608127,LGA,14428
53850682,LGA,2302
53850746,LGA,19158
53858082,LGA,13967
53861294,LGA,14011
53862013,LGA,13713
53682017,LGA,13678
53683669,LGA,16005
53689694,LGA,15847
53689938,LGA,16080
53795503,LGA,8837
53796187,LGA,13105
53796341,LGA,16061
53796775,LGA,19511
53798235,LGA,19673
53801158,JFK,9164
53802072,JFK,8427
53806496,LGA,13318
53809708,LGA,13512
53693128,LGA,10387
53693977,LGA,12873
53863561,LGA,18841
53864193,LGA,19709
53864330,LGA,19638
53869676,JFK,9718
53874130,LGA,13748
53874529,LGA,13748
53874828,LGA,15128
53696990,LGA,9993
53699054,JFK,16177
53699744,LGA,17297
53809925,LGA,13512
53810195,LGA,13512
53810255,LGA,23743
53700256,LGA,16339
53875417,LGA,14833
53875921,LGA,12946
53875935,LGA,12805
53875954,LGA,14986
53876346,LGA,6048
53879568,LGA,14428
53701060,LGA,37073
53703509,LGA,19177
53812386,LGA,13512
53813081,EWR,21814
53814025,LGA,9760
53815424,EWR,24693
53816858,LGA,15307
53817954,LGA,14144
53817985,LGA,15869
53823703,LGA,12032
53826433,LGA,14986
53704110,LGA,11295
53708171,LGA,12502
53882491,LGA,14935
53886001,JFK,9494
53890468,LGA,19729
53891639,LGA,20981
53892659,LGA,18368
53893056,LGA,21138
53709387,LGA,13513
53719446,LGA,15631
53720201,LGA,11839
53830757,LGA,2268
53831146,LGA,15794
53831670,LGA,18554
53831766,LGA,13471
53832868,EWR,20599
53840594,JFK,14747
53845422,LGA,12339
53720606,LGA,14400
53722444,LGA,14830
53722560,LGA,14051
53893384,LGA,13621
53894411,JFK,22943
53895180,LGA,14376
53900513,LGA,15900
53903662,LGA,15374
53723870,LGA,11652
53725725,LGA,11611
53725779,LGA,23310
53847813,LGA,15983
53848694,LGA,14157
53849102,LGA,18430
53850635,LGA,26626
53725805,LGA,10445
53726439,LGA,14019
53726935,LGA,11611
54108451,LGA,16888
54109419,LGA,20326
53903785,LGA,15060
53904032,LGA,13264
53909238,LGA,11361
53909434,LGA,13885
53915505,LGA,19035
53916899,LGA,19087
54114542,JFK,10480
54115612,JFK,10209
53980069,LGA,16466
53980416,LGA,16206
53981147,LGA,17106
53988526,LGA,23235
53988568,JFK,23770
53988773,LGA,23197
54117644,LGA,13897
54122624,LGA,12490
54129391,LGA,25326
54129568,LGA,13751
54131340,LGA,9353
53920517,LGA,7525
53933376,LGA,13598
53934304,LGA,13098
53935712,JFK,10965
53937868,LGA,20616
53938859,LGA,10591
53939162,LGA,10591
53992539,LGA,9084
53994947,LGA,15534
53999738,LGA,14184
54001498,JFK,20500
54002531,LGA,15235
54003147,LGA,29503
54003481,LGA,14130
54132661,LGA,12501
54136634,LGA,13671
54136738,JFK,5523
54137553,LGA,15364
54140633,LGA,13035
53939267,JFK,9475
53939453,LGA,10591
53939534,LGA,10591
53939745,LGA,10591
53939828,LGA,10591
53939843,LGA,10591
53940686,EWR,31140
53942042,LGA,15151
54144015,LGA,11222
54004046,LGA,14243
54004374,LGA,16369
54004596,LGA,16465
54005271,LGA,13429
54007743,LGA,9359
54013154,LGA,15413
54018489,LGA,15746
54018763,LGA,11611
54144455,LGA,14597
54146364,LGA,12027
53953891,LGA,10756
53958813,LGA,13516
53967226,LGA,11531
53967245,LGA,13997
53967351,LGA,20149
53970600,LGA,19376
53970830,LGA,19397
54148158,JFK,21732
54160031,LGA,14434
54161007,LGA,14796
54019918,LGA,20353
54020186,LGA,17106
54021730,LGA,17162
54022749,LGA,20418
54028410,LGA,15443
54032723,EWR,33103
54032853,LGA,14627
54162906,LGA,14540
54163608,LGA,3967
54163789,LGA,14760
54163912,LGA,14612
54164357,LGA,14819
54164587,LGA,14186
53970914,LGA,20318
53970963,JFK,14008
53971055,LGA,9532
53971111,LGA,25226
53971403,LGA,14624
54242854,LGA,12027
54243072,LGA,12037
54243687,LGA,11067
54245109,LGA,11260
54245163,LGA,12701
54245594,LGA,15491
54036658,LGA,14068
54038902,LGA,15045
54039046,LGA,16538
54042480,LGA,10649
54045965,JFK,11363
54049778,LGA,10591
54049940,LGA,10591
54050176,LGA,10591
54164726,LGA,18690
54167112,LGA,14785
54169005,JFK,7680
54050549,LGA,10591
54050973,LGA,10591
54051067,LGA,10591
54051259,LGA,10591
54051352,LGA,10591
54173093,LGA,18361
54179594,LGA,16409
54245960,LGA,12504
54246235,LGA,12539
54246425,LGA,12804
54247180,LGA,11560
54247733,LGA,14658
54258024,LGA,12879
54258718,LGA,12490
54260194,LGA,12085
54180355,LGA,11975
54181198,LGA,16110
54183564,LGA,10969
54186567,JFK,8805
54193168,LGA,16781
54260674,LGA,11223
54262388,LGA,12734
54262883,LGA,12971
54263436,LGA,12578
54263674,LGA,12695
54263886,LGA,12772
54264164,LGA,12874
54264262,LGA,18264
54264944,LGA,24815
54065958,LGA,15302
54067905,LGA,20544
54068602,LGA,22548
54068618,LGA,9799
54069349,LGA,15692
54193549,LGA,10010
54194995,LGA,12193
54195597,LGA,16782
54196350,LGA,16960
54196744,LGA,16723
54196777,LGA,16857
54196947,LGA,16847
54197051,LGA,16791
54197179,LGA,16769
54070767,LGA,14229
54071410,LGA,14925
54083128,LGA,5579
54093527,LGA,13820
54093824,LGA,25098
54101952,LGA,15716
54276494,LGA,14331
54281443,LGA,18945
54281603,LGA,18997
54291034,LGA,13981
54291234,LGA,13889
54292164,LGA,14294
54294086,JFK,9006
54295682,LGA,24623
54295697,LGA,24691
54197182,LGA,16795
54199296,LGA,11037
54206877,LGA,13358
54210471,LGA,19061
54210998,LGA,21613
54211784,LGA,3580
54302784,LGA,14683
54303003,LGA,12683
54303183,LGA,14742
54303623,LGA,14768
54304065,LGA,16796
54304382,LGA,15767
54307163,LGA,10739
54307170,LGA,10785
54102963,LGA,11126
54103419,LGA,21751
54104181,LGA,19391
54108028,LGA,17615
508095992839347917,JFK,14789
509021288759072717,JFK,7448
509912694780678266,JFK,14795
511554590284267375,EWR,29480
513695012431520567,LGA,10877
54213367,LGA,12515
54214433,LGA,16191
54214666,LGA,6132
54217724,LGA,10927
54220873,LGA,19834
513923548156770577,EWR,28396
515036044381761823,EWR,28878
515270964752201497,EWR,30486
518689109208853861,LGA,15959
522425855620716170,EWR,23944
54226057,LGA,12620
54314301,LGA,17025
54315055,LGA,13930
54318636,JFK,8722
54318921,LGA,14901
54319024,LGA,11430
54227270,LGA,5906
54230938,LGA,14026
54238053,LGA,15177
529157103042604647,LGA,21068
529737934145319533,EWR,29437
532108412257110742,LGA,23534
535565578084281184,LGA,12931
535581626561206870,LGA,12640
535752107419422529,LGA,10915
54238875,LGA,14203
54240974,LGA,15338
54242006,LGA,12330
548016857794352761,LGA,29832
54326605,EWR,32068
54328203,LGA,13342
54334216,LGA,11199
54338345,LGA,14412
54341162,LGA,14890
54342351,LGA,16569
54342792,LGA,14943
54343089,LGA,25530
54344557,LGA,21073
548041570921178790,LGA,13998
548058061023756340,LGA,10707
548511865075106092,LGA,14013
537808541086146067,LGA,9745
539084025529334382,LGA,16887
539742633266082757,LGA,12560
539900905376069260,LGA,14193
540399699729264340,LGA,12235
548559882209685166,LGA,32527
54344780,LGA,22945
54351519,LGA,17187
54351650,LGA,17834
54352197,LGA,15425
54353571,LGA,8147
54355778,LGA,13853
548672572096028312,LGA,12493
541449474530378012,LGA,4640
541838334174119591,LGA,13602
541840861640055585,LGA,13602
541841229631087312,LGA,13602
548826190789392066,LGA,12523
548963764109682390,JFK,6964
549026772417423162,LGA,2395
549194883005854692,LGA,13230
549264345064528625,LGA,9918
549275003907405309,LGA,14746
549362079534421010,LGA,16500
54357934,LGA,14787
54364623,LGA,14235
54376286,LGA,10679
54392381,LGA,17884
54395062,LGA,10793
54395760,LGA,11277
54397475,LGA,10645
549418712123925136,LGA,18620
549465289587099130,LGA,14591
542239053789372886,JFK,15424
542600943912847794,LGA,8084
542640652151641703,LGA,24203
542677269372360032,LGA,10909
542681386076586696,LGA,14729
542747072792865853,LGA,19458
542765936993178756,LGA,14074
542856379990916626,LGA,5271
542897168768814229,LGA,14519
550026488081973881,LGA,14745
497221656953912856,EWR,28624
499228785781795835,LGA,12397
501404598925361958,LGA,22219
502235608092478513,JFK,14751
502887119852002992,LGA,14238
505665954041199093,EWR,25321
506753378825712040,LGA,15323
555035387107768750,LGA,10874
550135601428139032,LGA,20033
542959954217251648,JFK,7405
543373265235326762,LGA,15516
543491929592827552,JFK,9912
543635425943076778,LGA,13424
543706507891143003,JFK,19295
544401457419857074,LGA,13974
550410803871292045,LGA,15612
550555428777442357,LGA,14521
550618527775379687,LGA,23123
550741674554463731,LGA,10912
555036643800097019,LGA,10874
555038069440891496,LGA,10874
555040866773492377,LGA,10873
555056971119508988,LGA,14981
555073510443058547,LGA,19457
555159034896034407,LGA,13499
555171202368184293,LGA,16954
555253571958535908,LGA,17478
555610543409267205,LGA,13478
550786709610206712,JFK,13849
550841600859360458,LGA,13225
550845920087869266,LGA,16208
544867022494251692,LGA,18971
544998650078746770,LGA,15069
545050187717763060,LGA,21491
545090914375173479,LGA,20602
545163157468611464,LGA,4339
545552773407024467,LGA,10456
545563697666112561,LGA,3728
545653384677866355,LGA,11875
550905294962321318,LGA,13956
550923487986078016,EWR,26112
550924397505635837,LGA,20442
551334234415439458,LGA,19099
551445523938181140,LGA,4313
555687828315016864,EWR,15707
556247091679540869,LGA,4001
556365927024053098,EWR,24340
556680269479602024,JFK,7871
556960737995069310,LGA,10751
557031472849294373,LGA,14339
557214768983156460,LGA,6766
551494862092193850,LGA,3818
551497141931129148,LGA,10365
546256455955963923,LGA,13041
546263114511633831,LGA,13421
546407517674976443,LGA,6878
546438376359380052,LGA,12233
546489197632602270,LGA,15486
546555949054231567,LGA,14530
546689834460719148,LGA,6013
551846781913884240,LGA,12609
552042242548350696,LGA,20376
557308562445321576,LGA,12621
557486369436961003,LGA,19535
557509075015430163,LGA,1747
557912715961485952,LGA,24716
557953921538656336,LGA,13358
557974776402309577,LGA,13753
552075850942208488,LGA,15358
552087932017334952,LGA,20518
547058790481548248,LGA,15558
547086501522814424,LGA,10198
547150124220387168,EWR,25685
547219823037006318,LGA,21719
547793067593304321,LGA,12496
547797787916616213,LGA,15676
552094356450388612,LGA,20468
552098297559362978,LGA,14642
552113158032353754,LGA,14066
552148250523188165,LGA,20375
552174943582511016,LGA,20523
552208563699318844,EWR,16825
558191886076090391,LGA,11161
558191951714926846,LGA,10875
558306500468820859,LGA,2263
558310482962197626,LGA,12984
558374435893895678,LGA,12241
558575557122330909,LGA,15073
552211233896015720,LGA,18721
552738484785957570,LGA,15501
552782382741181875,LGA,2398
552798012536553490,LGA,7145
547820238225408462,JFK,11813
547998622525410778,LGA,12001
548006572647649285,LGA,30043
563007560084567383,LGA,13546
563148000514980908,LGA,8242
563246706811573391,LGA,19814
563268292006599316,JFK,11131
552804519831447428,LGA,19706
552819087046615521,LGA,12656
552839358870025051,LGA,20437
558666686049436599,JFK,9788
558732520907162146,LGA,16068
558746223707426780,LGA,15716
558874976542597786,LGA,17488
558941566399441638,LGA,15370
559485519806458663,LGA,21571
559544054895092780,LGA,18410
559572983981929450,LGA,21585
552972547593855946,LGA,13606
563561579325525118,LGA,15399
563687425156513173,LGA,10251
563690104682126377,LGA,10263
563719467035680846,LGA,10784
563728723224510265,LGA,10769
563737087590348053,LGA,12749
553005121220644891,LGA,19183
553029238283466076,LGA,14596
553424076777304679,LGA,15907
553429976605273304,LGA,14571
559586504917827345,LGA,17902
559592743617283842,LGA,21469
559643918547951479,LGA,8439
559671382972443261,LGA,14765
559730944824545082,LGA,17729
560093947389451205,LGA,26918
560149197063785531,LGA,11935
563814027308620995,LGA,20485
563878450144014953,LGA,15435
564229280225504107,LGA,10747
564274377974292757,LGA,12170
564281474587681881,LGA,26542
554125687285092457,LGA,8305
554272057299642031,LGA,19641
554283191774753015,LGA,11724
554590833584755715,LGA,20128
554785184147676671,LGA,14802
564332364431245843,LGA,15015
564392277073018712,JFK,12801
564542318120486446,LGA,14012
564546597596686694,JFK,8794
564602108695275173,JFK,7314
564602702188075826,LGA,10468
560205663949770570,LGA,15069
560224400703639699,LGA,25167
560239229723612016,LGA,12714
560241529792006404,LGA,16178
560612212665776305,EWR,24355
560746623203080695,LGA,14013
554951330810060879,JFK,23812
555005271135605811,LGA,21531
555025453219071978,LGA,10874
555028278236378188,LGA,10874
555030246357854273,LGA,10874
555034459812571155,LGA,10874
569557641370592374,LGA,15028
569581554159922370,LGA,15809
564682824371493121,JFK,9107
564779036975389184,LGA,11071
564807913864754690,LGA,19838
564844435225916025,LGA,16729
564924380211338644,LGA,20137
564973275397535318,LGA,15986
570034665527308088,LGA,14422
570116660574405617,LGA,13506
570119178313367609,LGA,13506
560823556149262684,LGA,12204
560922841979568080,JFK,10148
560997011642218304,JFK,13263
561056459074470843,LGA,5529
561411694369629388,EWR,31456
561438111914086714,JFK,17643
561580874092383695,LGA,12804
570120222538996261,LGA,13784
570195549062750609,LGA,12031
570203804646855967,LGA,7048
570205745497904256,LGA,6609
570208020443569412,LGA,18418
565112303079121006,JFK,16624
565114924350358637,LGA,20426
565173112445230681,LGA,12107
565177389638327305,LGA,19202
565233874502784851,LGA,12863
565352945991314340,LGA,21654
570245065716823858,LGA,10396
562139098992282665,LGA,10484
562228465268570725,LGA,13611
562316603338483299,LGA,13911
562418047487826132,JFK,13515
562718405196083742,EWR,33898
562884903457128974,LGA,10765
562907819641129672,LGA,21359
570289761234523888,LGA,15257
570305497537981707,LGA,11761
570313162895244824,LGA,11344
570496731191437257,LGA,12183
565773369515481713,JFK,16497
565932625780175955,LGA,15392
566029911248687183,JFK,9305
566095342748806780,LGA,13923
566099298837722354,JFK,6581
566115227830033854,LGA,7837
566119623093680636,LGA,6877
571047174375999004,LGA,7070
571047830548495957,LGA,7037
571048519257374044,LGA,6716
576093855337848259,LGA,22539
576217808263109182,LGA,4207
576554964542755713,LGA,8012
576645744639819051,LGA,10922
576650068700400424,LGA,13653
576779694848403067,LGA,19609
576895620697427204,LGA,15228
571085392689494584,LGA,20633
571141289630267262,LGA,15988
571202858982575120,LGA,20602
571533506242496688,EWR,24709
566548245549224932,LGA,19985
566763086373559560,JFK,9991
566770293194580846,LGA,13468
566793905975010808,LGA,15877
567166736329761635,LGA,15599
567257583731577667,LGA,13131
567569597445331901,LGA,13987
568049789197012466,LGA,15785
571584519885225281,LGA,11955
571598171738337849,JFK,22229
571725114860159505,LGA,12122
571766238245027554,LGA,7847
571775114354808335,LGA,7857
568179775239963391,LGA,11386
568270572432528148,LGA,14179
568511583610564835,LGA,13506
568678991620780735,LGA,14447
576997675656254818,LGA,17531
577164177523405787,LGA,23266
577187306174934665,LGA,3967
577353418726528790,LGA,15897
577528145632005017,JFK,8129
577568858041619516,LGA,18791
577638418323881838,LGA,10497
571784186153729853,LGA,7891
571787380140782204,LGA,6769
571799455601186486,LGA,7148
571805879005480127,LGA,8182
571916281271663365,LGA,18854
568772914092580222,LGA,9824
568782483385919603,LGA,15065
568804282571008048,EWR,32623
568889960851600487,LGA,15257
568912566505799424,LGA,15442
569183451383157192,LGA,22777
569489053139938853,LGA,18860
569546404049883549,LGA,13886
577657240307522892,LGA,24423
577671424155519066,LGA,20053
577684671946039020,LGA,11735
577717132178906992,LGA,11105
577857477164670474,JFK,9072
578099444956394228,LGA,14103
578100862597124078,LGA,14380
571977872591258118,LGA,21610
571983284291918685,LGA,12925
572326237669668984,LGA,13785
572326531219816196,LGA,15204
572328741163521340,LGA,13506
572329024533412656,LGA,12876
572366166013701340,LGA,19225
578113779579494301,LGA,15501
578122976308702760,LGA,7506
578327925011346119,LGA,22327
578338335733827926,LGA,23274
578423657057251360,LGA,6521
578430230117365467,LGA,12099
572484660497450512,LGA,11308
572530913771194520,LGA,21896
572546257431058646,LGA,10946
581858374016685042,LGA,20333
582035740622571978,LGA,8330
582099168237779070,LGA,12840
582137289665171294,LGA,4211
582240067190821159,JFK,11022
582466438103477967,LGA,28699
582478029279386383,LGA,10663
582525816928227231,LGA,14934
572547486242459152,JFK,8530
578445066626711411,LGA,7272
578592072056483887,LGA,12107
578656399549614123,JFK,9774
578769192318564193,LGA,13699
578771193995873617,LGA,15878
578814651253110076,LGA,15501
572612125615500056,EWR,30937
572620870722180872,LGA,23064
572714852622616657,JFK,7430
572733089973738908,LGA,22867
573004455033653038,LGA,14758
573291593605259333,LGA,21395
573610185765083286,LGA,14930
582626681889558744,LGA,11441
582678773466303522,LGA,18014
582817278861712149,JFK,10253
583018303401434498,LGA,11641
583029260519350121,LGA,16725
583136653599213378,LGA,13553
583261334774123938,LGA,15445
583312696230574640,LGA,10874
583316946369555057,LGA,10874
573737351748791309,LGA,20693
578897008704988139,LGA,14519
578923571089407152,LGA,25453
578946747998659752,LGA,25453
578977880199483445,LGA,11413
579513654453597247,LGA,10711
573778791400513725,LGA,13506
573937970477329055,JFK,9135
583318124446202798,LGA,10874
583318937810048085,LGA,10874
583319794962810365,LGA,10874
583320859572486216,LGA,10874
583325206900651137,LGA,10874
583327900385039624,LGA,10873
583428565614956095,LGA,13899
574069389069400131,LGA,13346
574111905696387981,LGA,5685
574562832846093413,LGA,21221
574586117293355737,LGA,14729
579543533372210260,LGA,10049
579605285222029528,JFK,7498
579679370505962821,LGA,18236
580013014809987573,LGA,15639
580155764329845254,LGA,15137
580204728935308567,LGA,12192
580221270316789820,LGA,15204
574603442936137674,LGA,15501
574757974742325254,LGA,12353
583791786268204937,LGA,10845
584053658746490241,LGA,1606
584100149741768240,LGA,12496
584108904096805948,LGA,17941
584110672069834078,LGA,3875
584464841351499309,LGA,12249
574783901288734397,LGA,6614
574789756800906492,LGA,6677
574797503001569338,LGA,6593
575123973920036701,LGA,13901
580271592654434952,LGA,15017
580327989332197053,JFK,9010
580476325425880145,LGA,14378
580480407893927850,LGA,3911
580589040494696466,EWR,24336
575167991874744304,LGA,13976
575177553813624922,LGA,10912
584631850749087164,LGA,10898
584674468204558690,LGA,12947
584833406345340639,LGA,12353
584843453194315608,LGA,12612
584903103239670051,JFK,22077
575262161943675844,LGA,19312
575296507654359448,LGA,18696
575323635538805522,LGA,16087
581146598600431139,LGA,22490
581204831879275676,LGA,20059
581276193109315899,JFK,9836
581411547269622388,LGA,11029
581427869630920755,LGA,19916
581703896020442376,LGA,15823
581707845699487740,LGA,22671
575377822891771622,LGA,3875
575410155636588388,LGA,18976
575932751809366069,JFK,18415
594978188146529787,LGA,15496
585116610819537455,LGA,16418
585116748406863439,LGA,15785
585291307421718603,JFK,5280
585362461929487447,LGA,25035
585382126083893704,LGA,14779
585393510573578069,LGA,19907
585415117916198725,LGA,15747
585421591267602334,LGA,15773
585485781418964904,EWR,14847
594978227209109001,LGA,15552
594992794630052260,LGA,12604
595046810022277356,LGA,16477
595491366424087670,LGA,13602
581756065537386664,LGA,13944
581804203112075143,LGA,15777
581828450067457846,LGA,14575
588748105671065001,LGA,15191
588970063349178677,JFK,16603
588971722304912342,LGA,24619
589077888822822507,LGA,10360
589197973220202667,JFK,17723
586029013505140144,LGA,17240
586244870263367585,LGA,5258
595528055387349071,LGA,16979
595543365276878517,LGA,16252
595613559093932418,LGA,10254
595652970230241413,LGA,18527
595656476182329187,LGA,15942
589598122351179060,LGA,19847
589746507763311188,LGA,14801
589855151621795399,LGA,11987
589857043016769966,LGA,11338
590040648193371393,LGA,11111
595879031780542616,LGA,14168
